"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"«76.ru» — городской портал Ярославля","76.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","909483","1223200","00:02:28","0.0","47872"
"ToFight.Ru - Новости ММА и бокса. MMA News / Boxing News","tofight.ru","Новости и СМИ","Новости","","","908000","1170000","","",""
"Inc.Russia","incrussia.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","","да","907758","1171000","00:01:04","0.0","37011"
"Информационное агентство «Новый Омск» - что ни день...","newsomsk.ru","Новости и СМИ","Новости","","","906000","1180000","","",""
"UfacityNews.ru – новости уфы для всех","ufacitynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","897782","1164850","00:01:00","0.0","43412"
"«Proufu.ru» — новостной портал","proufu.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","892932","1227350","00:03:58","0.0","62678"
"«Брянские новости» — интернет-газета","bragazeta.ru","Новости и СМИ","Новости","","да","890495","1157800","00:01:17","0.0","40539"
"«72.ru» — Тюменский портал","72.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","889018","1249900","00:06:49","0.0","59195"
"«Sakh.com» — сахалинский портал","sakh.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","883563","1389250","01:05:39","0.14108792336640438","104796"
"Сетевое издание Smolnarod.ru","smolnarod.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","881725","1125350","00:01:24","0.0","36181"
"Rex — информационное агентство","iarex.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","877000","1140000","","",""
"«НГС.Красноярск» — городской портал Красноярска","ngs24.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","874695","1169800","00:03:23","0.0","43318"
"«БНК» — информационное агентство Республики Коми","bnkomi.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","873773","1150700","00:03:23","0.0","47656"
"Блокнот — новости Волгограда и области","bloknot-volgograd.ru","Новости и СМИ","Новости","","да","853839","1124050","00:01:40","0.0","40424"
"Sputnik Қазақстан","sputniknews.kz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","852000","1100000","","",""
"TJournal— онлайн-издание о технологиях и трендах","tjournal.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","852000","1150000","","",""
"«V1.ru» — информационный портал Волгограда","v1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","835026","1125000","00:02:43","0.0","40539"
"rest-news.com","rest-news.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","835000","1040000","","",""
"Общественное телевидение Приморья","otvprim.ru","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","832000","1070000","","",""
"Портал OKA.FM - новости Серпухова, происшествия...","oka.fm","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","829000","1060000","","",""
"«Ufa1.ru» — информационный портал Уфы","ufa1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","822900","1099250","00:02:47","0.0","44724"
"31tv.ru / 31 канал — телеканал","31tv.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","815000","1010000","","",""
"«Информ Полис online» — бурятские новости","infpol.ru","Новости и СМИ","Новости","","","807000","1070000","","",""
"Профиль — еженедельный журнал","profile.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","800000","1020000","","",""
"«Cорок семь новостей из Ленинградской области»","47news.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","796098","1057450","00:03:08","0.0","41971"
"Новостное агентство Харькова: новости Украины, России...","nahnews.org","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","783000","1040000","","",""
"Репортёр","topcor.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","782960","1058450","00:03:49","0.0","44303"
"«Реальное время» — онлайн-газета деловых новостей","realnoevremya.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","781047","1013900","00:01:27","0.0","32513"
"Infox — информационный портал","infox.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","781000","1020000","","",""
"«Петербургский дневник» - ежедневное издание...","spbdnevnik.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","780226","1054850","00:01:58","0.0","32182"
"«Вести Экономика» — аналитические материалы","vestifinance.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","ВГТРК","да","774509","1046800","00:03:48","0.0","37516"
"Украина.ру - последние новости, события, аналитика...","ukraina.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","774000","1030000","","",""
"vtomske.ru — городской портал Томска","vtomske.ru","Новости и СМИ","Новости","","да","764484","1032450","00:05:55","0.0","53905"
"«Белновости» — информационно-новостной портал","belnovosti.by","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","764000","991000","","",""
"Столичное телевидение — телекомпания","ctv.by","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","759000","948000","","",""
"Петрозаводск ГОВОРИТ | Газета ""Петрозаводск"" online","ptzgovorit.ru","Новости и СМИ","Новости","","","754000","994000","","",""
"Новости РОССИИ: последние новости дня - Деловой...","dk.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","748557","1465100","00:02:45","0.0","35320"
"Properm.ru — городской сайт Перми","properm.ru","Новости и СМИ","Новости","","да","748541","978500","00:05:26","0.0","34252"
"DonDay - новости Ростова-на-Дону. Происшествия...","donday.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","746000","975000","","",""
"Новости Казани. Авто новости Казани. Новости бизнеса...","prokazan.ru","Новости и СМИ","Новости","","","745000","966000","","",""
"""Слово без границ"" - новости России и мира сегодня »","wordyou.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","744000","979000","","",""
"«Русская планета» — дискуссионное онлайн-медиа","rusplt.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","743000","938000","","",""
"«Версия-Саратов» — информационное агентство","nversia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","734372","977150","00:01:59","0.0","37057"
"Известия Мордовии — электронная версия газеты","izvmor.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","732000","918000","","",""
"UfaTime.ru — деловые новости Уфы и области","ufatime.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","731162","963150","00:01:17","0.0","41199"
"Телеканал RTVI","rtvi.com","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","721000","948000","","",""
"«Радио свобода» — международная радиостанция","svoboda.org","Новости и СМИ","Новости","","","718000","985000","","",""
"pik-news.com","pik-news.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","717000","906000","","",""
"Нью Информ","newinform.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","715442","952550","00:02:10","0.0","30412"
"Новороссия","novorosinform.org","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","711000","935000","","",""
"«LentaChel.ru» — челябинский интернет-портал","lentachel.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","709897","924900","00:00:59","0.0","28671"
