"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"«Алтайская правда» — информационный портал","ap22.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","835415","1065400","00:02:32","0.0","42320"
"«Амур.инфо» — информационное агентство","amur.info","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","824000","1110000","","",""
"«Важно.ru» — новости","vazhno.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","817000","1130000","","",""
"24molnia — Все новости 24/7 самые популярные и свежие...","24molnia.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","814000","1120000","","",""
"mixer-1ru.ru","mixer-1ru.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","812000","1030000","","",""
"VSE42.RU - информационный сайт Кузбасса. Новости...","vse42.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","809000","1110000","","",""
"Новостное агентство Харькова: новости Украины, России...","nahnews.org","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","808000","1110000","","",""
"«Первое Антикоррупционное СМИ»","pasmi.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","802000","1050000","","",""
"MaiNews - главные новости дня","mainews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","789000","1040000","","",""
"Operativ şi veridic despre evenimentele din Republica...","sputnik.md","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","785000","1020000","","",""
"Новости :: Москва :: RusNews","rosnews.biz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","782000","996000","","",""
"The Moscow Post — газета","moscow-post.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","779000","1000000","","",""
"«Metro» — газета","metronews.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","776000","1020000","","",""
"Запорожский портал","portall.zp.ua","Новости и СМИ","Новости","","","766000","1050000","","",""
"«Forbes Russia» — финансово-экономический журнал","forbes.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","","","764000","1080000","","",""
"«Независимая газета» — ежедневная газета","ng.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","760000","1000000","","",""
"Вести Воронеж","vestivrn.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","ВГТРК","да","759855","998500","00:02:17","0.0","45156"
"«72.ru» — Тюменский портал","72.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","755512","1077600","00:08:13","0.0","50362"
"«Инвест-Форсайт» — деловой журнал","if24.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","","","754000","956000","","",""
"«Мир новостей» — новости на сайте издательства","mirnov.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","745398","940100","00:01:32","0.0","32347"
"Главная - Smo333","smo333.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","745000","1000000","","",""
"7х7 — Горизонтальная Россия — интернет-журнал","7x7-journal.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","735000","945000","","",""
"readvesti.ru","readvesti.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","734000","994000","","",""
"«Ufa1.ru» — информационный портал Уфы","ufa1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","733731","1029050","00:03:29","0.0","40328"
"Репортёр","topcor.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","730719","1007400","00:05:50","0.0","42300"
"Sputnik Қазақстан","sputniknews.kz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","727000","948000","","",""
"Экономическое обозрение","finobzor.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","","да","726979","974650","00:03:46","0.0","45328"
"«ЛипецкМедиа» — информационно-справочный портал","lipetskmedia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","722000","955000","","",""
"«БрянскToday» — информационный портал Брянска","bryansktoday.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","720000","981000","","",""
"Новости Германии на русском языке - Germania.One","germania.one","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","711000","896000","","",""
"«Военно-промышленный курьер» — еженедельная газета","vpk-news.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","711000","900000","","",""
"Бумага — независимая интернет-газета","paperpaper.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","709839","945300","00:01:38","0.0","32473"
"РИАП АПРАЛ - Новости России и мира","apral.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","709000","904000","","",""
"Регионы России","rrnews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","706000","873000","","",""
"Телеканал RTVI","rtvi.com","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","705000","903000","","",""
"«Башинформ» — информационное агентство","bashinform.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","704000","962000","","",""
"Огниво / index","ognyvo.ru","Новости и СМИ","Новости","","","703000","945000","","",""
"Sputnik Беларусь — информационное издание","sputnik.by","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","695000","889000","","",""
"«МедиаКорСеть» — новости республики Башкортостан","mkset.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","694343","923750","00:02:28","0.0","37056"
"Hi-News.ru — новости высоких технологий","hi-news.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","691969","986050","00:02:35","0.0","31576"
"Новости :: Москва :: NEWSEUM","newseum.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","685000","898000","","",""
"РИАМО — главные новости дня Подмосковья","riamo.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","683000","901000","","",""
"Ваши новости — интернет-газета","vnnews.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","681000","871000","","",""
"Новости дня: последние новости России и мира сегодня...","zelv.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","680587","892200","00:06:25","0.0","34754"
"Последние новости шоу бизнеса России сегодня — узнай...","newsofstars.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","679000","848000","","",""
"«Rambler News Service» — информационное агентство","rns.online","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","Rambler&Co","да","675983","876850","00:02:24","0.0","31057"
"TJournal— онлайн-издание о технологиях и трендах","tjournal.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","673000","945000","","",""
"«63.ru» — сайт для жителей Самарской области","63.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","671126","969550","00:05:28","0.0","41304"
