"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"Профиль — еженедельный журнал","profile.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","951000","1240000","","",""
"Hi-News.ru — новости высоких технологий","hi-news.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","947541","1250000","00:02:18","0.0","41931"
"«Om1.ru» — информационный портал г. Омска","om1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","934125","1225600","00:02:16","0.0","49200"
"Infox — информационный портал","infox.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","934000","1240000","","",""
"Репортёр","topcor.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","932023","1263250","00:03:47","0.0","54374"
"«Парламентская газета» — издание парламента РФ","pnp.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","929000","1210000","","",""
"HELLO! - Daily royal, celebrity, fashion, beauty & lifestyle news","hellomagazine.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","921000","1240000","","",""
"Новости дня: последние новости России и мира сегодня...","zelv.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","916225","1194250","00:03:16","0.0","50790"
"KazanFirst - Главная","kazanfirst.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","916000","1220000","","",""
"Провинция — издательский дом","province.ru","Новости и СМИ","Новости","","","914000","1210000","","",""
"«Деловой Петербург» — газета деловых новостей","dp.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","","","903000","1210000","","",""
"Портал OKA.FM - новости Серпухова, происшествия...","oka.fm","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","901000","1180000","","",""
"Информационное агентство «Новый Омск» - что ни день...","newsomsk.ru","Новости и СМИ","Новости","","","900000","1180000","","",""
"Yesasia: новости k-pop, j-pop и c-pop!","yesasia.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","895000","1240000","","",""
"Новости РОССИИ: последние новости дня - Деловой...","dk.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","892052","1746350","00:03:25","0.0","47066"
"«Новый день» — новостной портал","newdaynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","888000","1170000","","",""
"pik-news.com","pik-news.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","886000","1130000","","",""
"TJournal— онлайн-издание о технологиях и трендах","tjournal.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","881000","1190000","","",""
"«Sakh.com» — сахалинский портал","sakh.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","879105","1397150","01:05:50","0.12879864636209815","104314"
"«Rambler News Service» — информационное агентство","rns.online","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","Rambler&Co","да","877351","1135800","00:02:05","0.0","36889"
"Сетевое издание Smolnarod.ru","smolnarod.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","876955","1118600","00:01:27","0.0","37770"
"«Верстов.Инфо» — портал г. Магнитогорска","verstov.info","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","854377","1110050","00:03:28","0.0","54076"
"Рязанский городской сайт — RZN.info","rzn.info","Новости и СМИ","Новости","","да","843905","1133900","00:03:06","0.0","47895"
"78.ru | Официальный сайт телеканала | Новости политики...","78.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","840000","1110000","","",""
"Inc.Russia","incrussia.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","","да","829596","1077800","00:01:25","0.0","37791"
"Новости Уральска, Актобе, Атырау | Мой город","mgorod.kz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","822091","1032250","00:00:37","0.0","34192"
"Sputnik Қазақстан","sputniknews.kz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","820000","1040000","","",""
"«Proufu.ru» — новостной портал","proufu.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","818905","1132200","00:04:12","0.0","59901"
"Подмосковье сегодня — интернет-портал","mosregtoday.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","817000","1060000","","",""
"«Клопс.ru» — калининградский новостной портал","klops.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","808322","1216200","00:11:10","0.0","67203"
"«Реальное время» — онлайн-газета деловых новостей","realnoevremya.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","807468","1054700","00:01:44","0.0","35731"
"Daily Storm – Первое гонзо-центристское СМИ","dailystorm.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","802023","1251750","00:01:47","0.0","32931"
"Столичное телевидение — телекомпания","ctv.by","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","799000","1010000","","",""
"UfacityNews.ru – новости уфы для всех","ufacitynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","794064","1032900","00:01:00","0.0","40053"
"Rusbase. Здесь зарабатывают на технологиях","rb.ru","Техника и технологии, Новости и СМИ->Деловые новости, Техника и технологии->Новости Hi-Tech, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","792000","1060000","","",""
"«Радио свобода» — международная радиостанция","svoboda.org","Новости и СМИ","Новости","","","792000","1100000","","",""
"Последние новости","news-fancy.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","784000","1010000","","",""
"«Cорок семь новостей из Ленинградской области»","47news.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","782553","1040500","00:03:12","0.0","42330"
"Блокнот — новости Волгограда и области","bloknot-volgograd.ru","Новости и СМИ","Новости","","да","781164","1036400","00:01:57","0.0","39736"
"rest-news.com","rest-news.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","775000","977000","","",""
"«БНК» — информационное агентство Республики Коми","bnkomi.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","773175","1030700","00:04:24","0.0","45414"
"Суть Событий - электронное периодическое издание","argumentiru.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","773000","1000000","","",""
"Огниво / index","ognyvo.ru","Новости и СМИ","Новости","","","772000","1010000","","",""
"Sputnik Кыргызстан | Жаңылыктар, окуялар, пикирлер...","sputnik.kg","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","771000","1010000","","",""
"«Информ Полис online» — бурятские новости","infpol.ru","Новости и СМИ","Новости","","","770000","1010000","","",""
"«Версия-Саратов» — информационное агентство","nversia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","767079","1022400","00:02:00","0.0","40827"
"Новороссия","novorosinform.org","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","758000","1000000","","",""
"«76.ru» — городской портал Ярославля","76.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","753344","1030350","00:02:44","0.0","41921"
"Нью Информ","newinform.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","743856","996050","00:02:26","0.0","33489"
"«Петербургский дневник» - ежедневное издание...","spbdnevnik.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","743000","970000","","",""
