"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"Эксперт — деловой еженедельник и его приложения","expert.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","1480000","2080000","","",""
"Актуальные новости за неделю","weekpaper.club","Новости и СМИ","Новости","","","1480000","1960000","","",""
"ПолитЭксперт - Общественный политический журнал","politexpert.net","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1457866","2006300","00:01:52","0.0","76802"
"«Om1.ru» — информационный портал г. Омска","om1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1453574","2049050","00:03:59","0.0","106768"
"«Metro» — газета","metronews.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1451907","1976500","00:01:30","0.0","59273"
"«Реальное время» — онлайн-газета деловых новостей","realnoevremya.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1449515","1997050","00:02:26","0.0","75444"
"Городовой — новости Санкт-Петербурга","gorodovoy.spb.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","1440000","1910000","","",""
"«Sakh.com» — сахалинский портал","sakh.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1432989","2173000","00:52:13","0.10749325221712866","141807"
"twentynews.ru","twentynews.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1430000","1880000","","",""
"Mash — новости, которые вы заслужили","mash.ru","Новости и СМИ","Новости","","","1410000","1930000","","",""
"«Взгляд-инфо» — информационное агентство","vzsar.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1391922","2152000","00:11:25","0.0","132573"
"newzfeed.ru","newzfeed.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1380000","1830000","","",""
"SMINEWS — Агентство новостей","sminews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","1380000","1790000","","",""
"«63.ru» — сайт для жителей Самарской области","63.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","1372539","2158100","00:09:27","0.0","133646"
"The Insider - аналитика, репортажи, расследованияThe...","theins.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","1370000","1820000","","",""
"Новости Смоленска | Газета «Рабочий путь»","rabochy-put.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1360000","1870000","","",""
"Прайм — агентство экономической информации","1prime.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","МИА «Россия сегодня»","да","1359507","1812250","00:01:16","0.0","62485"
"Экспресс-Новости: последние новости в России и в мире...","express-novosti.ru","Новости и СМИ","Новости","","да","1358119","1866950","00:09:55","0.0","191268"
"«Говорит Москва» — радиостанция","govoritmoskva.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","1350000","1890000","","",""
"TJournal— онлайн-издание о технологиях и трендах","tjournal.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","1340000","1870000","","",""
"«VL.ru» — новости Владивостока","newsvl.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1330000","1960000","","",""
"«Башинформ» — информационное агентство","bashinform.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1312351","1979200","00:05:22","0.0","106465"
"«БК55» — информационный портал","bk55.ru","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","1300000","1850000","","",""
"НГС.Омск — городской портал","ngs55.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","1295723","1811900","00:04:18","0.0","86521"
"ПолитРоссия","politros.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1293821","1767300","00:02:20","0.0","69530"
"Hi-News.ru — новости высоких технологий","hi-news.ru","Наука, Техника и технологии, Наука->Научные журналы и публикации, Новости и СМИ->Научные журналы и публикации, Техника и технологии->Новости Hi-Tech, Новости и СМИ","Новости","","да","1293695","1711450","00:01:52","0.0","52199"
"«Cорок семь новостей из Ленинградской области»","47news.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1285764","1826400","00:04:05","0.0","91470"
"case-news.com","case-news.com","Новости и СМИ","Новости","","","1280000","1690000","","",""
"Челнинские известия — городская газета","chelny-izvest.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1280000","1730000","","",""
"Piter.TV— интернет-телевидение Петербурга","piter.tv","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1280000","1780000","","",""
"«Версия-Саратов» — информационное агентство","nversia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1277695","1847150","00:04:25","0.0","99580"
"Эконет.ру: новости, статьи, обзоры, блоги, видео, события в","econet.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1270000","1690000","","",""
"«Амур.инфо» — информационное агентство","amur.info","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1266244","1788000","00:06:41","0.0","87955"
"«Proufu.ru» — новостной портал","proufu.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1256521","1863050","00:04:13","0.0","95941"
"Вести Воронеж","vestivrn.ru","Новости и СМИ->Телевидение, Новости и СМИ","Новости","ВГТРК","да","1243766","1861850","00:05:19","0.0","107145"
"Израиль на ладони - israelinfo","israelinfo.co.il","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1240000","1610000","","",""
"Телеканал Санкт-Петербург | Телеканал ""Санкт-Петербург""","topspb.tv","Новости и СМИ","Новости","","да","1237911","1706450","00:00:45","0.0","59007"
"PrimaMedia — информационное агентство","primamedia.ru","Новости и СМИ","Новости","","","1230000","1650000","","",""
"Актуальные новости","actualnews.org","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1217927","1619700","00:01:34","0.0","52126"
"24molnia — Все новости 24/7 самые популярные и свежие...","24molnia.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","1210000","1630000","","",""
"Рязанский портал. Новости Рязани и мира.","ya62.ru","Новости и СМИ","Новости","","да","1199012","1698800","00:06:10","0.0","104480"
"«Моё! Online» — воронежский информационный портал","moe-online.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1197698","1797050","00:10:57","0.0","107160"
"UfaTime.ru — деловые новости Уфы и области","ufatime.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1192197","1683650","00:02:35","0.0","84383"
"ТурДом — профессиональный туристический портал","tourdom.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1190771","1602450","00:01:58","0.0","74727"
"Sibnet.ru — сибирский портал - Сибнет","sibnet.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1190000","1700000","","",""
"vtomske.ru — городской портал Томска","vtomske.ru","Новости и СМИ","Новости","","да","1182191","1725700","00:09:09","0.0","87263"
"«Newsru.com» — новостной портал","newsru.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1181889","1732450","00:17:03","0.0","95198"
"Нева.Today — новости Санкт-Петербурга","neva.today","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","Интернет-издательство PDG","да","1180629","1708000","00:01:37","0.0010978338892876746","67477"
"«Кубань 24» — телеканал","kuban24.tv","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1178689","1647150","00:02:11","0.0","65587"
"Вечерняя Казань — газета","evening-kazan.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","1150000","1550000","","",""
"«Радио свобода» — международная радиостанция","svoboda.org","Новости и СМИ->Радио, Новости и СМИ","Новости","","","1140000","1660000","","",""
"Инфореактор","inforeactor.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1124294","1464300","00:01:14","0.0","43484"
"«Про город» — городская газета Ярославля","progorod76.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","1113001","1519800","00:02:03","0.0","70561"
"Новости РОССИИ: последние новости дня - Деловой...","dk.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","1112309","1594550","00:02:10","0.0","57308"
"CNews.ru — издание о высоких технологиях","cnews.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","1110000","1530000","","",""
"stopnews.online","stopnews.online","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","1110000","1470000","","",""
