"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"Челябинская государственная телерадиокомпания","cheltv.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","ВГТРК","да","960700","1264800","00:01:54","0.0","57769"
"case-news.com","case-news.com","Новости и СМИ","Новости","","","959000","1220000","","",""
"ПолитРоссия","politros.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","942876","1267400","00:02:14","0.0","49115"
"Новости РОССИИ: последние новости дня - Деловой...","dk.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","939656","1327250","00:02:17","0.0","42843"
"EAOMedia — информационное агентство","eaomedia.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","937000","1230000","","",""
"newzfeed.ru","newzfeed.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","932000","1250000","","",""
"Radarmedia — Новости Политики, Общества, Спорта","radarmedia.net","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","912000","1210000","","",""
"Русская весна | Только проверенная информация","rusvesna.su","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","907194","1318250","00:30:01","0.0","79655"
"«Говорит Москва» — радиостанция","govoritmoskva.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","906000","1180000","","",""
"Гродно 24 — Новости Гродно, новости Гродненской...","grodno24.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","905682","1148700","00:01:03","0.0","34252"
"В городе N — портал Нижнего Новгорода","vgoroden.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","900817","1200450","00:01:11","0.0","35523"
"Daily Storm – Первое гонзо-центристское СМИ","dailystorm.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","900340","1179300","00:01:17","0.0","36835"
"«Bigmir) net» — информационный портал","bigmir.net","Новости и СМИ","Новости","","","897000","1170000","","",""
"«Клопс.ru» — калининградский новостной портал","klops.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","896572","1290500","00:09:30","0.0","77860"
"Properm.ru — городской сайт Перми","properm.ru","Новости и СМИ","Новости","","да","896398","1197450","00:04:58","0.0","42213"
"«Vn.ru» — новости Новосибирской области","vn.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","864077","1110800","00:01:13","0.0","32431"
"Суть Событий - электронное периодическое издание","argumentiru.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","863000","1120000","","",""
"Readto","readto.ru","Новости и СМИ","Новости","","","857000","1100000","","",""
"Sibnet.ru — сибирский портал - Сибнет","sibnet.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","847000","1200000","","",""
"«Брянские новости» — интернет-газета","bragazeta.ru","Новости и СМИ","Новости","","да","841138","1113950","00:01:05","0.0","40936"
"stopnews.online","stopnews.online","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","838000","1100000","","",""
"Информационно-аналитический портал Politpuzzle.ru","politpuzzle.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","827865","1128950","00:01:55","0.0","44557"
"«Proufu.ru» — новостной портал","proufu.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","827061","1152700","00:04:01","0.0","65043"
"«Реальное время» — онлайн-газета деловых новостей","realnoevremya.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","827059","1093800","00:01:48","0.0","37261"
"UfaTime.ru — деловые новости Уфы и области","ufatime.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","822035","1092750","00:00:59","0.0","41779"
"«IrkutskMedia» — информационное агентство","irkutskmedia.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","814000","1040000","","",""
"«Новый день» — новостной портал","newdaynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","808000","1080000","","",""
"«Мир новостей» — новости на сайте издательства","mirnov.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","806818","1047450","00:00:48","0.0","30381"
"Великая эпоха — международная газета","epochtimes.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","806000","1030000","","",""
"TJournal— онлайн-издание о технологиях и трендах","tjournal.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","805000","1100000","","",""
"Волковыск.by — городской портал","volkovysk.by","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","801000","1030000","","",""
"Новости Приморья на PRIMPRESS.RU. Последние...","primpress.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","799000","1110000","","",""
"Актуальные новости за неделю","weekpaper.club","Новости и СМИ","Новости","","","799000","1030000","","",""
"Вечерняя Казань — газета","evening-kazan.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","796000","1040000","","",""
"UfacityNews.ru – новости уфы для всех","ufacitynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","793591","1037650","00:01:01","0.0","38040"
"78.ru | Официальный сайт телеканала | Новости политики...","78.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","793000","1060000","","",""
"CNews.ru — издание о высоких технологиях","cnews.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","793000","1070000","","",""
"Новости Перми - 59.ru главные новости сегодня","59.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","790776","1122700","00:04:22","0.0","46001"
"«Информ Полис online» — бурятские новости","infpol.ru","Новости и СМИ","Новости","","","786000","1050000","","",""
"Новости Сызрани - КТВ-ЛУЧ","ktv-ray.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","786000","1060000","","",""
"«72.ru» — Тюменский портал","72.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","784268","1165900","00:10:31","0.0","63771"
"«Новая Кубань» — общественно-политическое издание","newkuban.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","780967","991900","00:00:37","0.0","29171"
"«Радио свобода» — международная радиостанция","svoboda.org","Новости и СМИ","Новости","","","771000","1050000","","",""
"Рязанский портал. Новости Рязани и мира.","ya62.ru","Новости и СМИ","Новости","","да","769247","1045750","00:04:28","0.0","56365"
"«V1.ru» — информационный портал Волгограда","v1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","768106","1060250","00:04:45","0.0","47044"
"Rusbase. Здесь зарабатывают на технологиях","rb.ru","Техника и технологии, Новости и СМИ->Деловые новости, Техника и технологии->Новости Hi-Tech, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","761000","1000000","","",""
"«Om1.ru» — информационный портал г. Омска","om1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","760159","1028450","00:02:40","0.0","45618"
"«63.ru» — сайт для жителей Самарской области","63.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","759030","1117550","00:06:56","0.0","55496"
"ToFight.Ru - Новости ММА и бокса. MMA News / Boxing News","tofight.ru","Новости и СМИ","Новости","","","758000","975000","","",""
"Версия - информационное агентство новостей","versiya.info","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","748000","1010000","","",""
"Главная страница | SpeedMe.ru — Авто. Скорость. Жизнь!","speedme.ru","Авто и мото->Издания об автомобилях, Авто и мото, Новости и СМИ->Издания об автомобилях, Новости и СМИ","Новости","","да","742637","956700","00:02:05","0.0","30349"
