"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"Русская весна | Только проверенная информация","rusvesna.su","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","960425","1390650","00:28:18","0.0","84348"
"«Forbes Russia» — финансово-экономический журнал","forbes.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","","","957000","1280000","","",""
"Слово и Дело | Новости России и мира","slovodel.com","Новости и СМИ","Новости","","да","956267","1199050","00:00:32","0.0","37956"
"Наша версия — электронная версия газеты","versia.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","952370","1232500","00:02:05","0.0","37986"
"«Ufa1.ru» — информационный портал Уфы","ufa1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","946057","1243450","00:02:28","0.0","52420"
"31tv.ru / 31 канал — телеканал","31tv.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","927000","1160000","","",""
"«Bigmir) net» — информационный портал","bigmir.net","Новости и СМИ","Новости","","","923000","1180000","","",""
"Новости Казахстана","webinfo.kz","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","921000","1140000","","",""
"РИАМО — главные новости дня Подмосковья","riamo.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","917000","1230000","","",""
"«Важное в Смоленске» — новостной портал","readovka.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","915450","1152100","00:00:44","0.0","37321"
"«Брянские новости» — интернет-газета","bragazeta.ru","Новости и СМИ","Новости","","да","905401","1177200","00:01:07","0.0","46728"
"«PenzaInform» — информационное агентство","penzainform.ru","Новости и СМИ","Новости","","да","898577","1195700","00:02:55","0.0","52475"
"Readto","readto.ru","Новости и СМИ","Новости","","","898000","1150000","","",""
"Вечерняя Казань — газета","evening-kazan.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","894000","1140000","","",""
"78.ru | Официальный сайт телеканала | Новости политики...","78.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","887000","1150000","","",""
"ТВ Центр — телекомпания","tvc.ru","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","884000","1190000","","",""
"Агентство конфликтных ситуаций Монависта: новости...","monavista.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","849825","1077500","00:01:25","0.0","33832"
"UfacityNews.ru – новости уфы для всех","ufacitynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","846346","1090000","00:00:57","0.0","41823"
"«НГС.Красноярск» — городской портал Красноярска","ngs24.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","840940","1117750","00:03:51","0.0","45459"
"Sibnet.ru — сибирский портал - Сибнет","sibnet.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","829000","1200000","","",""
"«Аргументы недели» — еженедельная газета","argumenti.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","824292","1104000","00:02:00","0.0","37837"
"Информационно-аналитический портал Politpuzzle.ru","politpuzzle.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","821804","1106900","00:02:16","0.0","45753"
"Новости Зеленодольска","zpravda.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","816336","1028100","00:01:06","0.0","53046"
"Новости Сызрани - КТВ-ЛУЧ","ktv-ray.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","816000","1080000","","",""
"Главная","cocoin.su","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","812000","1050000","","",""
"Горобзор.ру — уфимский городской портал - Gorobzor.ru","gorobzor.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","808710","1067750","00:01:42","0.0","52427"
"«Взгляд-инфо» — информационное агентство","vzsar.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","808403","1142600","00:09:26","0.0","61431"
"Yesasia: новости k-pop, j-pop и c-pop!","yesasia.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","806000","1090000","","",""
"Тайга.info — информационно-аналитический сайт","tayga.info","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","804646","1049350","00:01:36","0.0","39233"
"newzfeed.ru","newzfeed.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","804000","1050000","","",""
"«Говорит Москва» — радиостанция","govoritmoskva.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","799000","1040000","","",""
"«Кубань 24» — телеканал","kuban24.tv","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","797395","1023900","00:01:01","0.0","34846"
"«Metro» — газета","metronews.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","785878","1052950","00:01:26","0.0","30268"
"KazanFirst - Главная","kazanfirst.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","784000","1040000","","",""
"«Радио свобода» — международная радиостанция","svoboda.org","Новости и СМИ","Новости","","","777000","1070000","","",""
"Rusbase. Здесь зарабатывают на технологиях","rb.ru","Техника и технологии, Новости и СМИ->Деловые новости, Техника и технологии->Новости Hi-Tech, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","773000","1010000","","",""
"«Vn.ru» — новости Новосибирской области","vn.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","744755","956100","00:01:16","0.0","28794"
"Курьер.Среда.Бердск — городской сайт","kurer-sreda.ru","Новости и СМИ","Новости","","","743000","959000","","",""
"В городе N — портал Нижнего Новгорода","vgoroden.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","740355","966950","00:01:10","0.0","29901"
"«Версия-Саратов» — информационное агентство","nversia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","740133","980200","00:01:58","0.0","39568"
"Бумага — независимая интернет-газета","paperpaper.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","737285","953100","00:00:57","0.0","32540"
"Главная страница | SpeedMe.ru — Авто. Скорость. Жизнь!","speedme.ru","Авто и мото->Издания об автомобилях, Авто и мото, Новости и СМИ->Издания об автомобилях, Новости и СМИ","Новости","","да","736679","944600","00:01:43","0.0","31604"
"«Реальное время» — онлайн-газета деловых новостей","realnoevremya.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","734933","965100","00:01:53","0.0","35047"
"«V1.ru» — информационный портал Волгограда","v1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","723295","998550","00:04:52","0.0","49727"
"«Новый день» — новостной портал","newdaynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","715000","933000","","",""
"Нева.Today — новости Санкт-Петербурга","neva.today","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","Интернет-издательство PDG","да","710184","928450","00:01:06","7.604562737642585E-4","30475"
"Инфореактор","inforeactor.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","709588","913750","00:01:09","0.0","26579"
"Великая эпоха — международная газета","epochtimes.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","705000","890000","","",""
"Вести Воронеж","vestivrn.ru","Новости и СМИ->Телевидение, Новости и СМИ","Новости","ВГТРК","да","696256","943600","00:02:36","0.0","45755"
"Дейта.RU — региональное информационное агентство","deita.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","686000","901000","","",""
"CNews.ru — издание о высоких технологиях","cnews.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","683000","915000","","",""
