"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"Горобзор.ру — уфимский городской портал - Gorobzor.ru","gorobzor.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","965143","1260500","00:01:20","0.0","57838"
"Русская весна | Только проверенная информация","rusvesna.su","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","942801","1378000","00:31:15","0.0","86531"
"Инфореактор","inforeactor.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","940300","1214500","00:01:13","0.0","34927"
"Тайга.info — информационно-аналитический сайт","tayga.info","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","935007","1215000","00:01:36","0.0","43711"
"Агентство конфликтных ситуаций Монависта: новости...","monavista.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","911912","1158900","00:01:20","0.0","35064"
"Radarmedia — Новости Политики, Общества, Спорта","radarmedia.net","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","894000","1160000","","",""
"«Metro» — газета","metronews.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","891903","1177600","00:01:10","0.0","33526"
"Свободные новости. FreeNews-Volga","fn-volga.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","889638","1164950","00:02:10","0.0","40510"
"«Моё! Online» — воронежский информационный портал","moe-online.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","888007","1241600","00:08:23","0.0","69389"
"PrimaMedia — информационное агентство","primamedia.ru","Новости и СМИ","Новости","","","877000","1150000","","",""
"«PenzaInform» — информационное агентство","penzainform.ru","Новости и СМИ","Новости","","да","871718","1147250","00:02:37","0.0","47212"
"РИАМО — главные новости дня Подмосковья","riamo.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","865000","1150000","","",""
"Столичное телевидение — телекомпания","ctv.by","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","851000","1090000","","",""
"«Кубань 24» — телеканал","kuban24.tv","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","837519","1084850","00:00:59","0.0","35815"
"Главная страница | SpeedMe.ru — Авто. Скорость. Жизнь!","speedme.ru","Авто и мото->Издания об автомобилях, Авто и мото, Новости и СМИ->Издания об автомобилях, Новости и СМИ","Новости","","да","808592","1044250","00:01:54","0.0","35120"
"«Аргументы недели» — еженедельная газета","argumenti.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","802164","1072000","00:02:09","0.0","36294"
"Блокнот - Новости Воронежа. Информационный портал...","bloknot-voronezh.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","799705","1063600","00:02:35","0.0","39516"
"Актуальные новости за неделю","jojeklapr.pro","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","798000","997000","","",""
"«Vn.ru» — новости Новосибирской области","vn.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","795360","1018250","00:01:20","0.0","30336"
"«Ufa1.ru» — информационный портал Уфы","ufa1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","794962","1046750","00:02:11","0.0","42037"
"Properm.ru — городской сайт Перми","properm.ru","Новости и СМИ","Новости","","да","788901","1037750","00:04:56","0.0","35956"
"«Говорит Москва» — радиостанция","govoritmoskva.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","786000","1030000","","",""
"«Амур.инфо» — информационное агентство","amur.info","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","785106","1072700","00:06:08","0.0","62386"
"ПолитРоссия","politros.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","782649","1008400","00:01:49","0.0","35279"
"case-news.com","case-news.com","Новости и СМИ","Новости","","","780000","1000000","","",""
"Новости США на русском языке - USA.One","usa.one","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","777000","986000","","",""
"«76.ru» — городской портал Ярославля","76.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","775504","1063050","00:03:37","0.0","42066"
"CNews.ru — издание о высоких технологиях","cnews.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","770000","1020000","","",""
"В городе N — портал Нижнего Новгорода","vgoroden.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","769638","999750","00:01:16","0.0","30768"
"«161.ru» — информационный портал Ростова-на-Дону","161.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","769089","1047150","00:03:09","0.0","43378"
"«Om1.ru» — информационный портал г. Омска","om1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","766920","997850","00:01:51","0.0","37532"
"Sibnet.ru — сибирский портал - Сибнет","sibnet.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","765000","1080000","","",""
"«Клопс.ru» — калининградский новостной портал","klops.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","758934","1102950","00:11:34","0.0","69512"
"Daily Inform","daily-inform.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","740000","961000","","",""
"MIXER-NOVOSTEI","alomixino.ru","Новости и СМИ","Новости","","","730000","944000","","",""
"«Радио свобода» — международная радиостанция","svoboda.org","Новости и СМИ","Новости","","","729000","1020000","","",""
"«Cорок семь новостей из Ленинградской области»","47news.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","728239","966050","00:03:16","0.0","40532"
"78.ru | Официальный сайт телеканала | Новости политики...","78.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","726000","965000","","",""
"«Башинформ» — информационное агентство","bashinform.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","718666","965950","00:02:30","0.0","40026"
"Новости Перми - 59.ru главные новости сегодня","59.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","713396","1008550","00:05:17","0.0","44393"
"«Реальное время» — онлайн-газета деловых новостей","realnoevremya.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","708360","929050","00:01:53","0.0","31798"
"Новости РОССИИ: последние новости дня - Деловой...","dk.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","699800","985800","00:02:40","0.0","33745"
"«Новый день» — новостной портал","newdaynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","695000","905000","","",""
"«V1.ru» — информационный портал Волгограда","v1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","692521","944800","00:04:21","0.0","45327"
"«Брянские новости» — интернет-газета","bragazeta.ru","Новости и СМИ","Новости","","да","689454","906550","00:01:39","0.0","36503"
"UfacityNews.ru – новости уфы для всех","ufacitynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","686547","887750","00:01:07","0.0","35053"
"«Newslab» — интернет-газета / Newslab.Ru","newslab.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","682000","909000","","",""
"Версия - информационное агентство новостей","versiya.info","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","682000","917000","","",""
"Yesasia: новости k-pop, j-pop и c-pop!","yesasia.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","678000","925000","","",""
"Телеканал RTVI","rtvi.com","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","666000","880000","","",""
"TJournal— онлайн-издание о технологиях и трендах","tjournal.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","665000","890000","","",""
