"Название ресурса","URL-адрес ресурса","Тематики ресурса","Тип ресурса","Медиахолдинг","Данные Метрики","Посетители (кросс-девайс)","Посетители (браузер)","Среднее время","Доля пользователей приложения","Дневная аудитория"
"Новости Приморья на PRIMPRESS.RU. Последние...","primpress.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","888000","1160000","","",""
"«72.ru» — Тюменский портал","72.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","873581","1234100","00:06:57","0.0","57481"
"Репортёр","topcor.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","871171","1179300","00:05:21","0.0","50155"
"Пенза-Взгляд: новости Пензы сегодня, актуальные...","penzavzglyad.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","870247","1130300","00:01:21","0.0","45178"
"Суть Событий - электронное периодическое издание","argumentiru.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","846000","1090000","","",""
"DonDay - новости Ростова-на-Дону. Происшествия...","donday.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","846000","1110000","","",""
"A42.RU - Региональный сайт Кузбасса","a42.ru","Новости и СМИ","Новости","","","845000","1100000","","",""
"Radarmedia — Новости Политики, Общества, Спорта","radarmedia.net","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","834000","1110000","","",""
"vtomske.ru — городской портал Томска","vtomske.ru","Новости и СМИ","Новости","","да","832080","1132300","00:05:22","0.0","59119"
"«Петербургский дневник» - ежедневное издание...","spbdnevnik.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","822823","1121850","00:02:06","0.0","37151"
"TJournal— онлайн-издание о технологиях и трендах","tjournal.ru","Новости и СМИ, Новости и СМИ->Новости технологий","Новости","","","820000","1110000","","",""
"Новороссия","novorosinform.org","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","819000","1110000","","",""
"«Радио свобода» — международная радиостанция","svoboda.org","Новости и СМИ","Новости","","","815000","1110000","","",""
"Советская Белоруссия — ежедневная газета","sb.by","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","809199","1029200","00:01:13","0.0","31150"
"Последние новости","news-fancy.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","808000","1040000","","",""
"«Взгляд-инфо» — информационное агентство","vzsar.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","807943","1137250","00:08:27","0.0","56994"
"Информационное агентство «Новый Омск» - что ни день...","newsomsk.ru","Новости и СМИ","Новости","","","798000","1050000","","",""
"Inc.Russia","incrussia.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","","да","797189","1037650","00:01:03","0.0","34312"
"Новости РОССИИ: последние новости дня - Деловой...","dk.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","794497","1549900","00:01:53","0.0","39642"
"Вечерняя Казань — газета","evening-kazan.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","791000","1010000","","",""
"«БНК» — информационное агентство Республики Коми","bnkomi.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","783567","1034600","00:03:46","0.0","45221"
"Тайга.info — информационно-аналитический сайт","tayga.info","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","781392","1014500","00:01:18","0.0","35548"
"«Про город» — городская газета Ярославля","progorod76.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","да","778663","1014000","00:01:37","0.0","43051"
"«Брянские новости» — интернет-газета","bragazeta.ru","Новости и СМИ","Новости","","да","774670","1018800","00:01:37","0.0","40784"
"31tv.ru / 31 канал — телеканал","31tv.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","770000","978000","","",""
"«Важно.ru» — новости","vazhno.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","755000","1010000","","",""
"ГТРК «Владивосток»— приморское телевидение и радио","vestiprim.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","ВГТРК","да","751472","984650","00:01:13","0.0","43491"
"«Вести Экономика» — аналитические материалы","vestifinance.ru","Финансы->Финансовые новости, Новости и СМИ->Финансовые новости, Новости и СМИ, Финансы","Новости","ВГТРК","да","751027","998000","00:03:49","0.0","36464"
"UfacityNews.ru – новости уфы для всех","ufacitynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","729691","955550","00:01:34","0.0","40352"
"ToFight.Ru - Новости ММА и бокса. MMA News / Boxing News","tofight.ru","Новости и СМИ","Новости","","","727000","973000","","",""
"«Ufa1.ru» — информационный портал Уфы","ufa1.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","HSM","да","725171","966800","00:02:37","0.0","37823"
"Rex — информационное агентство","iarex.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","723000","931000","","",""
"«Новый день» — новостной портал","newdaynews.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","721000","930000","","",""
"Салiдарнасць — независимая интернет-газета","gazetaby.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","713000","914000","","",""
"MIXER-NOVOSTEI","mesare.ru","Новости и СМИ","Новости","","","708000","913000","","",""
"Гродно 24 — Новости Гродно, новости Гродненской...","grodno24.com","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","705662","882800","00:00:50","0.0","27503"
"Украина.ру - последние новости, события, аналитика...","ukraina.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","703000","911000","","",""
"Дейта.RU — региональное информационное агентство","deita.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","702000","925000","","",""
"«Реальное время» — онлайн-газета деловых новостей","realnoevremya.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","697034","907950","00:01:31","0.0","30274"
"Огниво / index","ognyvo.ru","Новости и СМИ","Новости","","","689000","890000","","",""
"Общественное телевидение Приморья","otvprim.ru","Новости и СМИ->Телевидение, Новости и СМИ","Новости","","","688000","886000","","",""
"«76.ru» — городской портал Ярославля","76.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","HSM","да","686730","935650","00:02:55","0.0","38316"
"«Sakhalin.info» — новости Сахалина и Курил","sakhalin.info","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","684844","948850","00:13:16","0.0","54386"
"Кончина Кобзона лишила слов рыдающую вдову","tensmi.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","683000","858000","","",""
"Новости Астрахани | Пункт-А","punkt-a.info","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","671000","874000","","",""
"«Сиб.фм» — интернет-журнал о жизни в Сибири","sib.fm","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","667000","850000","","",""
"Sibnet.ru — сибирский портал - Сибнет","sibnet.ru","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","665000","951000","","",""
"HELLO! - Daily royal, celebrity, fashion, beauty & lifestyle news","hellomagazine.com","Новости и СМИ, Новости и СМИ->Газеты, журналы","Новости","","","663000","909000","","",""
"SakhalinMedia — информационное агентство","sakhalinmedia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","","663000","855000","","",""
"«Кубань 24» — телеканал","kuban24.tv","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","660791","871250","00:00:49","0.0","28932"
"«Версия-Саратов» — информационное агентство","nversia.ru","Новости и СМИ->Деловые новости, Бизнес, Новости и СМИ, Бизнес->Деловые новости","Новости","","да","656899","875050","00:02:10","0.0","34795"
